Distances between estimated and original density matrices using various distances:

Number of purity values tried = 2000
Number of density matrices per purity parameter = 500
Total number of measurements = 500

PURITY, 	OPERATOR, 	TRACE, 		FIDELITY, 	NON PHYSICAL
0.20850,	0.03741,	0.05290, 	0.04040, 	0.00000
0.20900,	0.03773,	0.05335, 	0.04095, 	0.00000
0.20950,	0.03774,	0.05337, 	0.04080, 	0.00000
0.21000,	0.03823,	0.05406, 	0.04140, 	0.00000
0.21050,	0.03751,	0.05305, 	0.04048, 	0.00000
0.21100,	0.03713,	0.05250, 	0.03989, 	0.00000
0.21150,	0.03700,	0.05232, 	0.03985, 	0.00000
0.21200,	0.03850,	0.05444, 	0.04154, 	0.00000
0.21250,	0.03742,	0.05291, 	0.04025, 	0.00000
0.21300,	0.03756,	0.05312, 	0.04042, 	0.00000
0.21350,	0.03704,	0.05238, 	0.04005, 	0.00000
0.21400,	0.03800,	0.05374, 	0.04104, 	0.00000
0.21450,	0.03819,	0.05401, 	0.04127, 	0.00000
0.21500,	0.03829,	0.05415, 	0.04129, 	0.00000
0.21550,	0.03639,	0.05146, 	0.03923, 	0.00000
0.21600,	0.03800,	0.05374, 	0.04089, 	0.00000
0.21650,	0.03935,	0.05565, 	0.04242, 	0.00000
0.21700,	0.03816,	0.05397, 	0.04079, 	0.00000
0.21750,	0.03755,	0.05310, 	0.04050, 	0.00000
0.21800,	0.03767,	0.05327, 	0.04059, 	0.00000
0.21850,	0.03796,	0.05369, 	0.04079, 	0.00000
0.21900,	0.03761,	0.05320, 	0.04052, 	0.00000
0.21950,	0.03774,	0.05337, 	0.04036, 	0.00000
0.22000,	0.03714,	0.05252, 	0.03993, 	0.00000
